Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2005","2005","%","15.69","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2006","2006","%","15.65","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2007","2007","%","16.95","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2008","2008","%","18.61","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2009","2009","%","18.9","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2010","2010","%","15.47","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2011","2011","%","17.87","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2012","2012","%","15.32","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2013","2013","%","17.71","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2014","2014","%","17.6","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2015","2015","%","18.95","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2016","2016","%","20.58","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2017","2017","%","22.35","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2018","2018","%","20.28","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2019","2019","%","21.76","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2020","2020","%","24.21","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2021","2021","%","23.56","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5084","Emissions from crops","2022","2022","%","27.24","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","1990","1990","","","",""
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","1991","1991","","","",""
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","1992","1992","%","30.8","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","1993","1993","%","31.03","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","1994","1994","%","31.11","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","1995","1995","%","28.8","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","1996","1996","%","26.82","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","1997","1997","%","25.63","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","1998","1998","%","23.32","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","1999","1999","%","21.42","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2000","2000","%","20.72","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2001","2001","%","20.15","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2002","2002","%","19.77","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2003","2003","%","18.57","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2004","2004","%","17.47","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2005","2005","%","16.09","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2006","2006","%","15.06","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2007","2007","%","14.93","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2008","2008","%","14.59","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2009","2009","%","14.94","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2010","2010","%","13.97","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2011","2011","%","13.33","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2012","2012","%","13.16","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2013","2013","%","13.19","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2014","2014","%","12.84","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2015","2015","%","12.69","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2016","2016","%","12.03","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2017","2017","%","11.51","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2018","2018","%","10.94","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2019","2019","%","10.43","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2020","2020","%","10.71","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2021","2021","%","10.12","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7265","Emissions Share (CH4)","5085","Emissions from livestock","2022","2022","%","10.12","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","1990","1990","","","",""
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","1991","1991","","","",""
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","1992","1992","%","33.83","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","1993","1993","%","35.43","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","1994","1994","%","37.68","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","1995","1995","%","34.72","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","1996","1996","%","31.04","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","1997","1997","%","31.29","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","1998","1998","%","29.26","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","1999","1999","%","27.41","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2000","2000","%","25.81","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2001","2001","%","25.44","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2002","2002","%","24.8","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2003","2003","%","23.87","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2004","2004","%","24.17","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2005","2005","%","22.97","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2006","2006","%","21.59","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2007","2007","%","22.02","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2008","2008","%","20.13","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2009","2009","%","20.9","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2010","2010","%","20.95","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2011","2011","%","19.57","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2012","2012","%","19.81","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2013","2013","%","21.15","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2014","2014","%","19.28","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2015","2015","%","20.25","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2016","2016","%","19.43","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2017","2017","%","19.55","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2018","2018","%","18.85","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2019","2019","%","18.32","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2020","2020","%","18.6","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2021","2021","%","17.65","E","Estimated value"
"EM","Emissions indicators","643","Russian Federation","7266","Emissions Share (N2O)","5085","Emissions from livestock","2022","2022","%","17.85","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","1990","1990","%","27.76","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","1991","1991","%","28","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","1992","1992","%","28.24","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","1993","1993","%","28.18","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","1994","1994","%","28.65","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","1995","1995","%","29.2","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","1996","1996","%","29.27","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","1997","1997","%","29.29","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","1998","1998","%","29.52","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","1999","1999","%","29.96","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2000","2000","%","29.75","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2001","2001","%","30.58","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2002","2002","%","31.07","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2003","2003","%","30.8","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2004","2004","%","31.06","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2005","2005","%","31.41","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2006","2006","%","31","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2007","2007","%","30.74","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2008","2008","%","30.33","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2009","2009","%","31.53","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2010","2010","%","32.38","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2011","2011","%","31.53","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2012","2012","%","31.96","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2013","2013","%","31.55","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2014","2014","%","31.45","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2015","2015","%","31.98","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2016","2016","%","33.95","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2017","2017","%","33.38","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2018","2018","%","33.03","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2019","2019","%","32.42","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2020","2020","%","33.89","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2021","2021","%","33.41","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6995","Emissions on agricultural land","2022","2022","%","32.49","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1990","1990","%","60.75","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1991","1991","%","60.37","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1992","1992","%","60.41","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1993","1993","%","59.99","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1994","1994","%","59.75","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1995","1995","%","58.87","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1996","1996","%","59.07","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1997","1997","%","59.3","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1998","1998","%","59.44","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","1999","1999","%","59.07","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2000","2000","%","58.34","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2001","2001","%","59.32","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2002","2002","%","59.31","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2003","2003","%","60.07","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2004","2004","%","59.77","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2005","2005","%","59.38","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2006","2006","%","60.5","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2007","2007","%","59.78","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2008","2008","%","60.46","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2009","2009","%","63.11","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2010","2010","%","62.5","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2011","2011","%","63.16","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2012","2012","%","63.79","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2013","2013","%","63.3","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2014","2014","%","63.43","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2015","2015","%","64.04","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2016","2016","%","65.38","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2017","2017","%","65.36","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2018","2018","%","65.59","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2019","2019","%","65.85","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2020","2020","%","67.16","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2021","2021","%","65.94","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2022","2022","%","65.13","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","1990","1990","%","0.37","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","1991","1991","%","0.36","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","1992","1992","%","0.38","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","1993","1993","%","0.35","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","1994","1994","%","0.38","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","1995","1995","%","0.36","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","1996","1996","%","0.39","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","1997","1997","%","0.39","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","1998","1998","%","0.39","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","1999","1999","%","0.38","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2000","2000","%","0.39","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2001","2001","%","0.38","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2002","2002","%","0.39","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2003","2003","%","0.4","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2004","2004","%","0.41","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2005","2005","%","0.42","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2006","2006","%","0.39","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2007","2007","%","0.46","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2008","2008","%","0.42","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2009","2009","%","0.44","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2010","2010","%","0.46","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2011","2011","%","0.46","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2012","2012","%","0.49","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2013","2013","%","0.49","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2014","2014","%","0.47","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2015","2015","%","0.46","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2016","2016","%","0.5","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2017","2017","%","0.46","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2018","2018","%","0.44","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2019","2019","%","0.43","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2020","2020","%","0.45","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2021","2021","%","0.47","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","5084","Emissions from crops","2022","2022","%","0.43","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","1990","1990","%","31.82","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","1991","1991","%","32.16","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","1992","1992","%","32.65","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","1993","1993","%","32.26","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","1994","1994","%","32.59","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","1995","1995","%","31.32","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","1996","1996","%","31.99","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","1997","1997","%","32.44","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","1998","1998","%","32.89","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","1999","1999","%","32.62","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2000","2000","%","31.78","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2001","2001","%","32.29","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2002","2002","%","32.23","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2003","2003","%","33.98","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2004","2004","%","33.44","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2005","2005","%","32.61","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2006","2006","%","33.83","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2007","2007","%","33.34","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2008","2008","%","32.84","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2009","2009","%","35.47","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2010","2010","%","35.49","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","5084","Emissions from crops","2011","2011","%","36.37","E","Estimated value"
